User_ID,User_Name,Gender,City,Movie,Genre,Actor,Director,OTT_Platform,Movie_Rating,Watch_Time_Minutes,Wishlist_Movies,Watch_History,Recommended_Movie,Watch_Date
864,Anika Verma,Male,Hyderabad,Titanic,Romance,Leonardo DiCaprio,Sandeep Reddy Vanga,SonyLIV,2,154,"RRR, The Batman, Titanic","Avatar, KGF, Titanic, The Batman, Avengers",Avatar,2024-12-15
865,Sai Mehta,Male,Chennai,Pushpa,Action,Joaquin Phoenix,Sandeep Reddy Vanga,SonyLIV,1,197,KGF,"Titanic, Joker, KGF, Avatar, Inception",Interstellar,2024-02-27
866,Ira Singh,Female,Pune,Pushpa,Action,Allu Arjun,Sandeep Reddy Vanga,Amazon Prime,1,74,"Inception, Joker, Avengers","Pushpa, Interstellar, The Batman, RRR, Avatar",RRR,2024-08-12
867,Shaurya Choudhary,Male,Delhi,Avatar,Action,Ram Charan,Russo Brothers,Disney+ Hotstar,4,134,KGF,"Inception, Pushpa, Avengers, Titanic, RRR",RRR,2024-03-25
868,Diya Malhotra,Male,Chennai,Inception,Sci-Fi,Prabhas,Sukumar,SonyLIV,1,125,Avengers,"Interstellar, Titanic, Pushpa",The Batman,2024-12-10
869,Ishaan Joshi,Female,Delhi,Avengers,Action,Christian Bale,Sandeep Reddy Vanga,Disney+ Hotstar,4,107,Pushpa,"Pushpa, Joker",Interstellar,2024-05-11
870,Diya Bansal,Male,Bangalore,Inception,Sci-Fi,Allu Arjun,Todd Phillips,Amazon Prime,2,124,Pushpa,"Inception, Titanic, Avengers",Titanic,2024-08-03
871,Ishaan Yadav,Male,Mumbai,Interstellar,Sci-Fi,Joaquin Phoenix,Matt Reeves,SonyLIV,4,189,"Pushpa, Inception","The Batman, Avatar",Pushpa,2024-12-23
872,Aarav Iyer,Male,Bangalore,KGF,Action,Yash,James Cameron,Amazon Prime,1,183,"Avatar, Avengers","RRR, Avatar",Titanic,2024-04-25
873,Sai Yadav,Male,Delhi,Interstellar,Sci-Fi,Jr NTR,Prashanth Neel,Disney+ Hotstar,4,229,Interstellar,"Titanic, Pushpa, KGF, The Batman, RRR",RRR,2024-07-16
874,Riya Iyer,Male,Hyderabad,KGF,Action,Christian Bale,Russo Brothers,Netflix,4,66,Avengers,"The Batman, Inception, Titanic",RRR,2024-01-06
875,Krishna Khan,Female,Bangalore,Pushpa,Action,Shah Rukh Khan,Sukumar,Netflix,4,62,Joker,"Inception, RRR, Pushpa, Avatar",Avatar,2024-11-03
876,Diya Bansal,Male,Chennai,The Batman,Action,Prabhas,Sukumar,SonyLIV,1,217,"Pushpa, Inception","Inception, Joker",Titanic,2024-06-16
877,Anika Nair,Male,Bangalore,Joker,Drama,Jr NTR,S. S. Rajamouli,SonyLIV,4,184,"Titanic, Joker","Inception, Joker, Avatar, Avengers",Avengers,2024-06-02
878,Krishna Malhotra,Female,Chennai,Interstellar,Sci-Fi,Shah Rukh Khan,James Cameron,Amazon Prime,1,34,Avatar,"The Batman, Pushpa, Joker, Avatar, RRR",KGF,2024-11-10
879,Anika Choudhary,Female,Chennai,Avatar,Action,Yash,Sandeep Reddy Vanga,SonyLIV,2,75,Pushpa,"Avatar, RRR, Avengers, Pushpa",Pushpa,2024-08-12
880,Anika Iyer,Female,Hyderabad,Titanic,Romance,Christian Bale,Sukumar,SonyLIV,3,203,"Inception, KGF, Interstellar","The Batman, Joker",The Batman,2024-08-02
881,Arjun Kulkarni,Female,Bangalore,RRR,Drama,Ram Charan,Todd Phillips,Amazon Prime,4,107,The Batman,"Pushpa, RRR",Interstellar,2024-12-17
882,Ira Agarwal,Male,Mumbai,Interstellar,Sci-Fi,Joaquin Phoenix,Christopher Nolan,SonyLIV,4,48,RRR,"Titanic, RRR, Avatar, Pushpa, Inception",The Batman,2024-05-07
883,Aadhya Agarwal,Female,Bangalore,Joker,Drama,Allu Arjun,Sukumar,Netflix,4,181,RRR,"Inception, The Batman",Joker,2024-10-27
884,Ira Kulkarni,Female,Bangalore,KGF,Action,Christian Bale,Christopher Nolan,ZEE5,2,199,"Inception, Avatar","KGF, Inception",KGF,2024-03-02
885,Aditya Sharma,Male,Delhi,The Batman,Action,Robert Downey Jr.,Atlee,SonyLIV,2,71,"Avengers, Avatar","The Batman, Joker",RRR,2024-06-07
886,Diya Khan,Male,Delhi,Avengers,Action,Leonardo DiCaprio,James Cameron,Disney+ Hotstar,1,150,"Inception, RRR","Avatar, KGF, Inception, The Batman",Avatar,2024-01-16
887,Anika Reddy,Female,Chennai,Avengers,Action,Prabhas,Prashanth Neel,ZEE5,1,175,"Avengers, RRR, The Batman","The Batman, Avengers, Titanic, Pushpa, KGF",RRR,2024-11-14
888,Myra Kapoor,Female,Delhi,KGF,Action,Christian Bale,Todd Phillips,ZEE5,1,37,RRR,"Avatar, Avengers",Avatar,2024-10-11
889,Aadhya Malhotra,Male,Delhi,RRR,Drama,Yash,Todd Phillips,Netflix,1,195,"Pushpa, Interstellar","Interstellar, Avengers, Titanic, Pushpa, Joker",KGF,2024-04-20
890,Arjun Bansal,Female,Pune,Avatar,Action,Joaquin Phoenix,Todd Phillips,Amazon Prime,5,36,"Inception, Avatar","Titanic, The Batman",KGF,2024-05-11
891,Anika Das,Male,Delhi,RRR,Drama,Yash,Atlee,Netflix,2,163,"Interstellar, Inception, Joker","Inception, KGF",Inception,2024-03-22
892,Vivaan Nair,Female,Hyderabad,Joker,Drama,Shah Rukh Khan,Matt Reeves,Netflix,5,216,"Avatar, Avengers","Inception, The Batman, Pushpa, Avatar, Interstellar",Avatar,2024-12-24
893,Ira Nair,Female,Hyderabad,Avengers,Action,Joaquin Phoenix,Sukumar,Amazon Prime,3,207,"The Batman, Interstellar, RRR","Titanic, Interstellar, RRR",Inception,2024-06-29
894,Aarav Khan,Male,Chennai,Joker,Drama,Prabhas,S. S. Rajamouli,Netflix,1,142,"Joker, Avatar","Pushpa, Inception, Joker, Avatar, KGF",Inception,2024-10-15
895,Aadhya Iyer,Female,Delhi,The Batman,Action,Christian Bale,Sukumar,SonyLIV,1,177,"Avatar, Joker, RRR","KGF, The Batman",Joker,2024-12-19
896,Aarav Shetty,Male,Mumbai,RRR,Drama,Shah Rukh Khan,James Cameron,Amazon Prime,1,102,"Titanic, RRR","RRR, Avengers, Inception, Interstellar, The Batman",Inception,2024-03-14
897,Ishaan Gupta,Female,Pune,Avatar,Action,Prabhas,Sukumar,Netflix,5,99,Avatar,"Avengers, The Batman, Pushpa",The Batman,2024-06-03
898,Vihaan Iyer,Female,Mumbai,Pushpa,Action,Joaquin Phoenix,Matt Reeves,Disney+ Hotstar,5,109,"Interstellar, Titanic, Pushpa","Avengers, RRR, Pushpa",KGF,2024-02-19
899,Anika Gupta,Female,Chennai,Avengers,Action,Shah Rukh Khan,S. S. Rajamouli,Netflix,4,205,RRR,"Avengers, RRR, Pushpa, Joker",Interstellar,2024-09-05
900,Anika Iyer,Female,Hyderabad,KGF,Action,Ram Charan,Christopher Nolan,SonyLIV,3,81,"Joker, Titanic","RRR, Joker, Pushpa",The Batman,2024-08-11
901,Sara Joshi,Female,Delhi,KGF,Action,Jr NTR,James Cameron,ZEE5,1,144,"Avengers, Joker, Titanic","Avengers, Pushpa, KGF, Avatar, Interstellar",KGF,2024-06-11
902,Aadhya Shetty,Male,Bangalore,RRR,Drama,Yash,Russo Brothers,Netflix,1,46,"KGF, RRR, Interstellar","Pushpa, Interstellar",Avatar,2024-01-25
903,Ishaan Nair,Male,Bangalore,Interstellar,Sci-Fi,Allu Arjun,Sandeep Reddy Vanga,SonyLIV,3,143,"Avatar, Inception, RRR","KGF, Interstellar, The Batman, Pushpa, RRR",Avengers,2024-07-31
904,Arjun Singh,Female,Bangalore,Pushpa,Action,Ram Charan,Matt Reeves,ZEE5,3,229,Avatar,"Inception, Interstellar, Titanic, The Batman",KGF,2024-12-29
905,Anika Verma,Male,Hyderabad,KGF,Action,Christian Bale,Sandeep Reddy Vanga,Netflix,4,203,Titanic,"The Batman, Avatar, Pushpa",RRR,2024-05-02
906,Aditya Agarwal,Female,Bangalore,Titanic,Romance,Robert Downey Jr.,Todd Phillips,SonyLIV,3,122,Avengers,"Avatar, RRR, Inception",Joker,2024-12-16
907,Aadhya Sharma,Male,Bangalore,Interstellar,Sci-Fi,Leonardo DiCaprio,James Cameron,SonyLIV,3,152,Avatar,"Inception, Pushpa",Avatar,2024-06-23
908,Diya Khan,Female,Pune,RRR,Drama,Christian Bale,Christopher Nolan,Amazon Prime,1,69,Avengers,"KGF, Joker",Titanic,2024-01-08
909,Krishna Kapoor,Female,Delhi,KGF,Action,Ram Charan,Christopher Nolan,Netflix,3,52,Interstellar,"Pushpa, Avatar, KGF, Inception, Avengers",Joker,2024-11-18
910,Ananya Nair,Female,Mumbai,Avengers,Action,Joaquin Phoenix,S. S. Rajamouli,Amazon Prime,4,136,"Pushpa, Interstellar, Avatar","Avengers, Titanic, Avatar",The Batman,2024-11-23
911,Vihaan Mehta,Female,Chennai,Pushpa,Action,Joaquin Phoenix,Atlee,Disney+ Hotstar,3,114,"Titanic, Interstellar, Avatar","The Batman, Joker, Interstellar",Joker,2024-04-15
912,Aadhya Verma,Female,Pune,Joker,Drama,Christian Bale,Prashanth Neel,SonyLIV,5,90,"Pushpa, Avengers, Titanic","Avatar, Inception, Avengers, Pushpa",Pushpa,2024-07-21
913,Aarav Nair,Male,Chennai,Interstellar,Sci-Fi,Joaquin Phoenix,Matt Reeves,Netflix,1,169,"KGF, Pushpa","Avatar, KGF",Inception,2024-03-13
914,Krishna Agarwal,Female,Bangalore,Interstellar,Sci-Fi,Jr NTR,Matt Reeves,Netflix,5,59,Titanic,"Titanic, Inception, Avengers",Pushpa,2024-01-18
915,Aditya Reddy,Male,Delhi,Interstellar,Sci-Fi,Yash,James Cameron,SonyLIV,1,106,"Interstellar, Pushpa","Avengers, KGF, Interstellar",Avatar,2024-08-03
916,Vivaan Nair,Male,Pune,Inception,Sci-Fi,Shah Rukh Khan,Atlee,Amazon Prime,1,197,"The Batman, Inception","Inception, Joker",RRR,2024-02-02
917,Aadhya Patel,Male,Hyderabad,Inception,Sci-Fi,Christian Bale,Matt Reeves,Amazon Prime,4,51,Inception,"Joker, KGF, Titanic, Avengers, Interstellar",Inception,2024-02-22
918,Myra Joshi,Female,Delhi,Avatar,Action,Robert Downey Jr.,Prashanth Neel,Netflix,3,98,Avatar,"The Batman, Titanic",Avengers,2024-01-29
919,Pooja Singh,Female,Mumbai,Inception,Sci-Fi,Ram Charan,Sukumar,Netflix,2,36,"Inception, Joker","RRR, Pushpa",Avengers,2024-03-06
920,Reyansh Gupta,Male,Hyderabad,Avengers,Action,Robert Downey Jr.,Russo Brothers,ZEE5,4,109,"Inception, Titanic, The Batman","Avatar, Titanic, Inception",Titanic,2024-05-14
921,Aarav Reddy,Female,Hyderabad,Pushpa,Action,Leonardo DiCaprio,Atlee,Amazon Prime,1,153,"Inception, KGF, Avengers","Inception, Joker, Interstellar",Interstellar,2024-01-30
922,Arjun Nair,Female,Hyderabad,Pushpa,Action,Yash,Todd Phillips,Disney+ Hotstar,3,71,Avatar,"RRR, Avengers, Avatar",The Batman,2024-04-10
923,Krishna Malhotra,Female,Pune,Avengers,Action,Jr NTR,Prashanth Neel,SonyLIV,3,182,"Avatar, Interstellar, RRR","The Batman, Joker, KGF, Avatar",Inception,2024-11-18
924,Shaurya Iyer,Male,Hyderabad,Titanic,Romance,Leonardo DiCaprio,Todd Phillips,SonyLIV,2,159,"Avengers, KGF, Joker","Avatar, Inception, Joker, Avengers",Avengers,2024-01-22
925,Shaurya Shetty,Male,Bangalore,Inception,Sci-Fi,Ram Charan,Todd Phillips,ZEE5,4,142,"Avatar, Avengers, Pushpa","RRR, Avengers, Pushpa, Interstellar, Avatar",Titanic,2024-07-20
926,Vivaan Yadav,Male,Bangalore,Avengers,Action,Ram Charan,Todd Phillips,ZEE5,1,85,Joker,"KGF, Interstellar",Inception,2024-03-23
927,Anika Kulkarni,Female,Chennai,Interstellar,Sci-Fi,Jr NTR,Sukumar,Netflix,2,100,"Avatar, The Batman, Joker","Avengers, Joker, RRR, Inception",Avengers,2024-06-26
928,Anika Joshi,Male,Hyderabad,Avatar,Action,Prabhas,Sukumar,Netflix,1,235,"Inception, Pushpa, Avatar","Inception, The Batman",Avatar,2024-03-20
929,Vihaan Reddy,Male,Mumbai,The Batman,Action,Ram Charan,James Cameron,ZEE5,4,97,"Titanic, Avatar, Joker","Joker, RRR",Avatar,2024-06-17
930,Anika Joshi,Female,Delhi,KGF,Action,Joaquin Phoenix,James Cameron,ZEE5,3,213,"Pushpa, RRR","Joker, Avengers, Avatar, Inception, Titanic",Pushpa,2024-04-03
931,Ira Sharma,Female,Hyderabad,Avatar,Action,Yash,Todd Phillips,Netflix,2,35,"KGF, RRR","Titanic, KGF, The Batman",Pushpa,2024-12-26
932,Aadhya Gupta,Male,Delhi,Avatar,Action,Shah Rukh Khan,Prashanth Neel,SonyLIV,3,174,"Avengers, Pushpa, Avatar","Interstellar, RRR, Titanic, The Batman",Pushpa,2024-05-14
933,Shaurya Malhotra,Female,Bangalore,KGF,Action,Prabhas,James Cameron,Disney+ Hotstar,2,158,"KGF, Interstellar, Avengers","Avatar, Inception, RRR",Avatar,2024-09-22
934,Anika Singh,Female,Mumbai,Joker,Drama,Robert Downey Jr.,Matt Reeves,Disney+ Hotstar,4,103,"Interstellar, Avatar","Interstellar, RRR, Pushpa",Interstellar,2024-10-08
935,Arjun Singh,Male,Mumbai,The Batman,Action,Christian Bale,Matt Reeves,Amazon Prime,4,206,"Inception, The Batman, Titanic","KGF, RRR, Inception, Avengers",Interstellar,2024-03-18
936,Aarav Malhotra,Male,Chennai,Inception,Sci-Fi,Christian Bale,Matt Reeves,SonyLIV,5,114,RRR,"The Batman, KGF, Titanic, Inception, Avatar",RRR,2024-07-10
937,Pooja Iyer,Male,Bangalore,Avengers,Action,Robert Downey Jr.,Sukumar,SonyLIV,5,198,"Pushpa, Titanic, Avatar","The Batman, Pushpa, Joker, Inception",Inception,2024-12-14
938,Pooja Nair,Male,Bangalore,Joker,Drama,Ram Charan,S. S. Rajamouli,ZEE5,2,174,"Avengers, The Batman","The Batman, KGF, Joker, RRR, Inception",Inception,2024-03-10
939,Shaurya Malhotra,Male,Mumbai,The Batman,Action,Allu Arjun,Russo Brothers,Netflix,2,216,Pushpa,"Joker, Pushpa, RRR, The Batman",Inception,2024-01-14
940,Sara Bansal,Female,Delhi,The Batman,Action,Shah Rukh Khan,Christopher Nolan,SonyLIV,4,91,Joker,"The Batman, Inception, Pushpa, Titanic, Avengers",Inception,2024-03-22
941,Riya Yadav,Male,Hyderabad,Joker,Drama,Joaquin Phoenix,Christopher Nolan,SonyLIV,1,186,"The Batman, Pushpa, Joker","Interstellar, Avengers, KGF",Pushpa,2024-02-13
942,Aadhya Singh,Male,Delhi,Interstellar,Sci-Fi,Jr NTR,James Cameron,Disney+ Hotstar,5,109,"Pushpa, Joker","Pushpa, Avatar, The Batman, Inception, KGF",Avengers,2024-12-31
943,Aarav Singh,Male,Pune,Inception,Sci-Fi,Robert Downey Jr.,Sandeep Reddy Vanga,Amazon Prime,4,192,"Interstellar, Inception, Titanic","The Batman, RRR, Avatar",Titanic,2024-08-02
944,Ira Yadav,Female,Mumbai,Interstellar,Sci-Fi,Leonardo DiCaprio,Russo Brothers,Disney+ Hotstar,3,115,"Inception, Pushpa, KGF","Titanic, Joker, Inception, RRR, KGF",Pushpa,2024-10-25
945,Myra Malhotra,Male,Mumbai,Titanic,Romance,Shah Rukh Khan,Russo Brothers,Disney+ Hotstar,1,239,"Avengers, Avatar","Titanic, RRR, Pushpa, Interstellar",Pushpa,2024-08-05
946,Aanya Nair,Male,Bangalore,Joker,Drama,Christian Bale,Russo Brothers,SonyLIV,3,154,Inception,"Titanic, The Batman, RRR, Inception",The Batman,2024-08-10
947,Anika Shetty,Female,Chennai,Pushpa,Action,Jr NTR,S. S. Rajamouli,Amazon Prime,5,230,Avengers,"Inception, Joker, Pushpa",Inception,2024-08-28
948,Reyansh Das,Female,Bangalore,Inception,Sci-Fi,Jr NTR,Sukumar,ZEE5,4,117,"RRR, Avengers","Interstellar, Avatar, Pushpa, The Batman, Inception",RRR,2024-09-05
949,Arjun Singh,Male,Bangalore,Titanic,Romance,Robert Downey Jr.,S. S. Rajamouli,Disney+ Hotstar,4,67,"KGF, Avatar, Interstellar","Avengers, Avatar",Inception,2024-05-14
950,Riya Kulkarni,Male,Pune,The Batman,Action,Christian Bale,Todd Phillips,Amazon Prime,1,79,Avatar,"Avatar, Titanic, Interstellar, Pushpa, RRR",Joker,2024-06-10
951,Aarav Sharma,Male,Mumbai,Avatar,Action,Shah Rukh Khan,James Cameron,Disney+ Hotstar,4,112,"Avatar, Avengers, Joker","KGF, Avatar",Titanic,2024-09-19
952,Vihaan Sharma,Male,Chennai,RRR,Drama,Allu Arjun,Sukumar,Netflix,1,50,"The Batman, Avengers","The Batman, Joker, RRR, Pushpa, Titanic",RRR,2024-04-20
953,Krishna Gupta,Female,Mumbai,RRR,Drama,Robert Downey Jr.,Sukumar,Netflix,3,140,"Avatar, Interstellar, RRR","Avengers, Inception, Pushpa",Titanic,2024-05-25
954,Anika Das,Female,Delhi,Avengers,Action,Jr NTR,Christopher Nolan,Amazon Prime,2,142,"Interstellar, Joker","Joker, RRR",Inception,2024-08-26
955,Myra Kulkarni,Male,Mumbai,The Batman,Action,Christian Bale,Christopher Nolan,Amazon Prime,3,33,"RRR, Avengers","RRR, KGF, Pushpa, Joker",Avatar,2024-12-21
956,Riya Joshi,Female,Bangalore,RRR,Drama,Prabhas,Russo Brothers,Disney+ Hotstar,5,146,The Batman,"Avengers, Avatar, KGF, Pushpa",The Batman,2024-01-06
957,Vihaan Joshi,Male,Chennai,Pushpa,Action,Prabhas,Sandeep Reddy Vanga,ZEE5,3,173,Interstellar,"Titanic, Joker",Avengers,2024-01-12
958,Aanya Iyer,Female,Pune,Avengers,Action,Yash,Sandeep Reddy Vanga,ZEE5,1,113,Inception,"Avengers, The Batman",KGF,2024-10-14
959,Aanya Malhotra,Female,Hyderabad,The Batman,Action,Christian Bale,Sandeep Reddy Vanga,SonyLIV,4,121,"Titanic, RRR","Inception, RRR, Avengers, Interstellar, The Batman",Titanic,2024-06-02
960,Ira Bansal,Female,Delhi,Joker,Drama,Robert Downey Jr.,Sukumar,ZEE5,3,57,"Inception, Avatar","Titanic, Pushpa",Pushpa,2024-06-14
961,Sai Yadav,Male,Chennai,Titanic,Romance,Christian Bale,Matt Reeves,Netflix,5,116,"The Batman, Joker, RRR","The Batman, Avengers, Inception, Interstellar, Avatar",RRR,2024-06-26
962,Vihaan Khan,Female,Mumbai,KGF,Action,Joaquin Phoenix,Prashanth Neel,Amazon Prime,2,37,"Avatar, The Batman","Titanic, KGF, Interstellar, Avengers, Pushpa",Interstellar,2024-03-24
963,Shaurya Joshi,Female,Chennai,Joker,Drama,Leonardo DiCaprio,Russo Brothers,Netflix,3,51,"Interstellar, Joker","The Batman, Titanic",Avatar,2024-05-24
964,Sai Singh,Male,Delhi,Interstellar,Sci-Fi,Shah Rukh Khan,Prashanth Neel,ZEE5,1,78,Inception,"KGF, Inception, Joker, The Batman",Inception,2024-03-09
965,Vivaan Das,Female,Chennai,Pushpa,Action,Ram Charan,S. S. Rajamouli,SonyLIV,2,98,Interstellar,"Titanic, The Batman, Pushpa, Avatar",Interstellar,2024-08-24
966,Ira Shetty,Male,Mumbai,Pushpa,Action,Jr NTR,Russo Brothers,ZEE5,3,209,"Avatar, Inception","The Batman, Interstellar, Inception, Joker, Pushpa",Avatar,2024-07-04
967,Diya Kulkarni,Female,Chennai,Joker,Drama,Yash,Sukumar,Amazon Prime,2,83,"Interstellar, The Batman, RRR","Avengers, RRR, Pushpa",Titanic,2024-01-08
968,Sara Mehta,Male,Delhi,KGF,Action,Shah Rukh Khan,Atlee,Netflix,1,205,Inception,"Interstellar, The Batman, Inception, Pushpa",KGF,2024-08-31
969,Diya Choudhary,Male,Hyderabad,RRR,Drama,Ram Charan,Matt Reeves,SonyLIV,3,195,"Pushpa, Interstellar","RRR, Titanic, Avatar",KGF,2024-01-24
970,Krishna Nair,Female,Mumbai,KGF,Action,Allu Arjun,Todd Phillips,Disney+ Hotstar,1,74,"The Batman, Interstellar","Inception, Titanic, Pushpa, Avengers",Interstellar,2024-02-28
971,Sai Das,Male,Pune,Interstellar,Sci-Fi,Shah Rukh Khan,Christopher Nolan,Netflix,5,123,"Pushpa, The Batman, RRR","The Batman, Joker, Titanic, Inception",Pushpa,2024-08-02
972,Shaurya Sharma,Male,Bangalore,Avatar,Action,Allu Arjun,Prashanth Neel,Disney+ Hotstar,4,220,Avengers,"RRR, Inception, Titanic, Pushpa",Titanic,2024-03-12
973,Myra Singh,Male,Chennai,KGF,Action,Yash,Christopher Nolan,ZEE5,5,67,Joker,"Interstellar, Titanic",Avatar,2024-06-02
974,Vivaan Verma,Male,Mumbai,KGF,Action,Leonardo DiCaprio,Sukumar,Amazon Prime,4,173,"Inception, The Batman, Avatar","Joker, Pushpa, Titanic, Avatar, The Batman",Avengers,2024-05-08
975,Pooja Reddy,Female,Delhi,Avatar,Action,Joaquin Phoenix,Matt Reeves,SonyLIV,2,30,"Avatar, The Batman","Interstellar, RRR, Joker",Titanic,2024-05-05
976,Aarav Khan,Female,Pune,Inception,Sci-Fi,Robert Downey Jr.,James Cameron,SonyLIV,4,70,"Pushpa, The Batman","The Batman, Pushpa, RRR, Interstellar",Pushpa,2024-10-17
977,Anika Sharma,Male,Delhi,KGF,Action,Prabhas,Sukumar,Netflix,3,221,Avengers,"Avengers, RRR, The Batman",Inception,2024-11-13
978,Aanya Yadav,Female,Delhi,Joker,Drama,Shah Rukh Khan,Sukumar,Netflix,2,103,"RRR, Interstellar, KGF","Joker, Pushpa, Inception, Avatar, Interstellar",Avatar,2024-04-14
979,Aarav Yadav,Female,Delhi,RRR,Drama,Jr NTR,Sandeep Reddy Vanga,SonyLIV,4,151,"Pushpa, The Batman","The Batman, RRR, Titanic",KGF,2024-07-06
980,Aadhya Malhotra,Male,Mumbai,KGF,Action,Prabhas,James Cameron,ZEE5,4,204,"Pushpa, Titanic, The Batman","Joker, Titanic, Avengers, Inception, Pushpa",Avengers,2024-06-21
981,Pooja Verma,Female,Bangalore,Interstellar,Sci-Fi,Yash,Sandeep Reddy Vanga,Disney+ Hotstar,5,76,"RRR, Avengers","RRR, The Batman, Avatar",Avengers,2024-02-13
982,Sara Choudhary,Female,Mumbai,Pushpa,Action,Christian Bale,Todd Phillips,SonyLIV,1,141,"Joker, KGF","Avatar, Titanic, Interstellar, Joker, RRR",Joker,2024-02-20
983,Aditya Shetty,Male,Pune,Pushpa,Action,Christian Bale,Matt Reeves,Amazon Prime,1,85,"Inception, Avengers","Interstellar, Titanic, KGF, Pushpa",The Batman,2024-01-07
984,Shaurya Bansal,Female,Pune,Avatar,Action,Allu Arjun,Christopher Nolan,Netflix,2,47,Joker,"The Batman, Pushpa, Titanic",Avengers,2024-06-12
985,Reyansh Mehta,Female,Delhi,Avatar,Action,Prabhas,Sandeep Reddy Vanga,SonyLIV,1,176,"Avengers, Inception","The Batman, Titanic",Inception,2024-05-21
986,Myra Sharma,Female,Delhi,Joker,Drama,Robert Downey Jr.,James Cameron,SonyLIV,5,180,"RRR, Joker","Interstellar, Avatar",Avengers,2024-06-07
987,Shaurya Das,Male,Delhi,RRR,Drama,Shah Rukh Khan,Matt Reeves,ZEE5,5,208,"Pushpa, Titanic, Avatar","Joker, KGF, Avengers, Titanic",KGF,2024-06-30
988,Shaurya Bansal,Female,Bangalore,Joker,Drama,Allu Arjun,Russo Brothers,ZEE5,1,218,"Inception, Pushpa","Inception, KGF",Avatar,2024-02-26
989,Arjun Shetty,Female,Mumbai,RRR,Drama,Jr NTR,Atlee,Amazon Prime,5,76,"Avengers, Interstellar, Joker","Titanic, The Batman, Pushpa, Inception, KGF",Interstellar,2024-04-29
990,Diya Nair,Male,Mumbai,Avatar,Action,Robert Downey Jr.,Matt Reeves,Amazon Prime,1,139,"Interstellar, KGF, Pushpa","KGF, Joker, The Batman, Avengers",Titanic,2024-04-06
991,Shaurya Das,Male,Delhi,Inception,Sci-Fi,Christian Bale,Atlee,Netflix,1,46,"Avengers, RRR, Interstellar","The Batman, Avengers, Avatar",Titanic,2024-02-22
992,Shaurya Kulkarni,Female,Pune,Inception,Sci-Fi,Ram Charan,S. S. Rajamouli,SonyLIV,4,116,"Avatar, Inception, Pushpa","The Batman, RRR, Inception",Inception,2024-12-22
993,Anika Verma,Male,Delhi,Joker,Drama,Joaquin Phoenix,Todd Phillips,Netflix,3,172,Avengers,"RRR, KGF, Joker, Avengers",The Batman,2024-01-18
994,Sai Shetty,Female,Bangalore,RRR,Drama,Ram Charan,Matt Reeves,Netflix,3,125,"KGF, Titanic","The Batman, Avatar, Pushpa, KGF",Avengers,2024-11-25
995,Ananya Khan,Male,Mumbai,RRR,Drama,Christian Bale,James Cameron,ZEE5,1,49,"Interstellar, Pushpa","KGF, Avatar, Inception, Avengers, Pushpa",Titanic,2024-05-16
996,Reyansh Choudhary,Male,Pune,Joker,Drama,Prabhas,Matt Reeves,Disney+ Hotstar,4,33,"Interstellar, Pushpa","Joker, Avatar",The Batman,2024-06-04
997,Vivaan Kulkarni,Male,Bangalore,Joker,Drama,Yash,Sukumar,ZEE5,1,233,"Pushpa, Avengers","The Batman, Avatar, RRR, Avengers, Pushpa",Joker,2024-08-05
998,Vivaan Khan,Male,Pune,Interstellar,Sci-Fi,Yash,Sandeep Reddy Vanga,Disney+ Hotstar,2,214,Avengers,"Interstellar, Avengers, Titanic, Joker, Avatar",Pushpa,2024-04-21
999,Riya Verma,Male,Hyderabad,Inception,Sci-Fi,Leonardo DiCaprio,James Cameron,Amazon Prime,5,51,"Avatar, Interstellar, RRR","Joker, Interstellar",Interstellar,2024-11-13
1000,Vihaan Das,Male,Hyderabad,RRR,Drama,Allu Arjun,Matt Reeves,ZEE5,2,96,The Batman,"Interstellar, The Batman",Interstellar,2024-10-26
